# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	13888
#@/user_id	68f0eb48-92c8-401d-96d2-9347ba0bc0d7
yi ding 	一定	c=4 d=1.00007 t=13594
yi ding hui 	一定會	c=1 d=1 t=8605
yi ding shi 	一定是	c=2 d=1 t=10209
yi duan 	一段	c=1 d=1.00001 t=6339
yi duan hua 	一段話	c=1 d=1 t=5314
yi duan shi jian 	一段時間	c=0 d=0.1 t=930
yi dui 	一堆	c=1 d=1 t=4420
yi dui 	一對	c=1 d=1 t=8928
yi duo 	一朵	c=0 d=0.1 t=4714
yi duo lang hua 	一朵浪花	c=1 d=1 t=4715
yi e ge 	一哦個	c=1 d=1 t=9375
yi fan hua 	一番話	c=0 d=0.1 t=1612
yi fang mian 	一方面	c=3 d=1.50423 t=11106
yi fen 	一份	c=3 d=2.97025 t=3197
yi fen zhong 	一分鐘	c=1 d=1 t=8270
yi feng xin 	一封信	c=1 d=1 t=8293
yi fu 	衣服	c=2 d=2.00484 t=12287
yi ge 	一個	c=88 d=1.0977 t=13616
yi ge duo 	一個多	c=1 d=1 t=8390
yi ge duo yue de 	一個多月的	c=1 d=1 t=6345
yi ge ling yu 	一個領域	c=1 d=1 t=4038
yi ge mian fei 	一個免費	c=1 d=1 t=6659
yi ge ren 	一個人	c=10 d=1.00011 t=9149
yi ge ren wu 	一個人物	c=1 d=1 t=3127
yi ge yue 	一個月	c=2 d=1.86071 t=8429
yi gong 	一共	c=1 d=1 t=1522
yi gong 	義工	c=1 d=1 t=1521
yi han 	遺憾	c=0 d=0.1 t=9156
yi han le ba 	遺憾了吧	c=1 d=1 t=9157
yi hun 	已婚	c=2 d=1.13946 t=13217
yi ji 	一級	c=3 d=2.31002 t=7885
yi ji 	以及	c=12 d=1.00124 t=13391
yi jia 	一家	c=1 d=1 t=208
yi jian 	意見	c=3 d=1.00011 t=11611
yi jian shi qing 	一件事情	c=0 d=0.1 t=12536
yi jing 	已經	c=14 d=0.128021 t=12833
yi jing you le 	已經有了	c=1 d=1 t=12834
yi jiu 	依舊	c=1 d=1 t=7848
yi ju 	一句	c=1 d=1 t=5428
yi kai shi 	一開始	c=1 d=1 t=7060
yi ke 	一刻	c=0 d=0.1 t=4717
yi kou qi 	一口氣	c=1 d=1 t=641
yi kuai 	一塊	c=1 d=1 t=11005
yi lai 	以來	c=2 d=1 t=10534
yi lai 	依賴	c=2 d=1.00001 t=10535
yi lian 	一臉	c=0 d=0.1 t=13791
yi lian 	依戀	c=15 d=3.85427 t=13862
yi lian guan xi 	一臉關係	c=1 d=1 t=13792
yi lian mo shi 	依戀模式	c=2 d=1.99501 t=1802
yi liao 	醫療	c=1 d=1 t=8665
yi liao mei rong 	醫療美容	c=1 d=1 t=5985
yi ling yi 	以另一	c=1 d=1 t=5490
yi lu 	一路	c=1 d=0.109853 t=3110
yi mei 	医美	c=29 d=8.15721 t=6317
yi mian 	一面	c=2 d=1 t=5141
yi miao 	疫苗	c=1 d=1 t=2945
yi nian 	一年	c=2 d=0.1 t=11780
yi nian le 	一年了	c=1 d=1 t=11781
yi nian qian 	一年前	c=1 d=1 t=8879
yi pai 	一拍	c=0 d=0.1 t=9986
yi pai pai 	一排排	c=1 d=1 t=9050
yi pian 	一片	c=1 d=1 t=5480
yi pian 	一篇	c=1 d=1 t=5481
yi qi 	一期	c=3 d=1.03194 t=9831
yi qi 	一起	c=8 d=1.40861 t=12746
yi qie 	一切	c=2 d=1.00007 t=4975
yi qing 	疫情	c=2 d=1.00896 t=8358
yi quan 	一圈	c=0 d=0.1 t=631
yi ran 	依然	c=1 d=1 t=13789
yi ren 	宜人	c=0 d=0.1 t=5352
yi ren xing 	宜人性	c=6 d=1 t=12180
yi shang 	以上	c=4 d=1.00018 t=8053
yi shang lai 	一上來	c=1 d=1 t=10570
yi shi 	意識	c=1 d=1 t=8027
yi shi dao 	意識到	c=1 d=1 t=12525
yi shou 	一手	c=1 d=1 t=2854
yi shu jia 	藝術家	c=2 d=1.98511 t=9777
yi shuo 	一說	c=1 d=1 t=13523
yi si 	一絲	c=1 d=1 t=7097
yi si 	意思	c=3 d=1 t=9230
yi suo 	一所	c=1 d=1 t=8365
yi tao 	一套	c=1 d=1 t=12290
yi ting 	一聽	c=1 d=1 t=9717
yi tuo 	依託	c=3 d=1.0024 t=8017
yi wai 	以外	c=2 d=1.35169 t=11396
yi wai 	意外	c=1 d=1.03447 t=11398
yi wang 	以往	c=1 d=1 t=2635
yi wang 	遺忘	c=0 d=0.1 t=3412
yi wang le 	遺忘了	c=1 d=1 t=3413
yi wei 	以爲	c=1 d=1 t=5151
yi wei zhe 	意味着	c=2 d=1.01507 t=6517
yi wen 	疑問	c=3 d=1.15413 t=5378
yi wu 	衣物	c=1 d=1 t=12293
yi xia 	一下	c=17 d=0.48485 t=12905
yi xiang 	一項	c=0 d=0.1 t=1243
yi xiang 	意向	c=4 d=1.9329 t=9555
yi xiang yuan xing 	意向原型	c=7 d=1.00023 t=12190
yi xie 	一些	c=30 d=2.18842 t=13639
yi xie ci 	一些詞	c=1 d=1 t=901
yi xie e 	一些哦	c=1 d=1 t=11948
yi xie shi qing 	一些事情	c=1 d=1 t=5202
yi xing 	異性	c=1 d=1 t=4023
yi yang 	一樣	c=1 d=0.100005 t=2876
yi yi 	一一	c=0 d=0.1 t=1031
yi yi 	意義	c=2 d=1.0032 t=10380
yi yi lie ju 	一一列舉	c=2 d=1.00677 t=2031
yi yong 	醫用	c=1 d=1 t=8658
yi yong pin 	一用品	c=1 d=1 t=8657
yi yuan 	醫院	c=1 d=1 t=12938
yi zhao 	依照	c=1 d=1 t=5607
yi zhen 	一陣	c=1 d=1 t=9041
yi zhi 	一直	c=7 d=1 t=11718
yi zhi 	一致	c=2 d=1.00022 t=2348
yi zhi 	抑制	c=1 d=1 t=7172
yi zhong 	一種	c=3 d=1 t=10761
yi zhong wei shi 	以終爲始	c=1 d=1 t=908
yi zu 	一組	c=2 d=0.101989 t=11227
yin 	引	c=4 d=2.77361 t=11542
yin cang 	隱藏	c=4 d=1.90273 t=10974
yin ci 	因此	c=6 d=1 t=10996
yin er 	因而	c=1 d=1 t=290
yin hang ka 	銀行卡	c=1 d=1 t=12260
yin hao 	引號	c=1 d=1 t=153
yin pin 	音頻	c=1 d=1 t=13120
yin pin 	飲品	c=1 d=1 t=8694
yin ren er yi 	因人而異	c=1 d=1 t=10061
yin ru 	引入	c=1 d=1.0802 t=1556
yin ru le 	引入了	c=1 d=1 t=1557
yin si 	隱私	c=1 d=1 t=6784
yin su 	因素	c=1 d=1 t=1438
yin wei 	因爲	c=14 d=1.00631 t=13638
yin xiang 	印象	c=0 d=0.1 t=12046
yin xiang li 	印象裏	c=1 d=1 t=12047
yin xiang zhong 	印象中	c=1 d=1 t=12009
yin xing 	隱形	c=1 d=1 t=13622
yin yan 	引言	c=1 d=1 t=9014
yin ying 	陰影	c=1 d=1 t=3230
yin yong 	引用	c=2 d=0.110153 t=10220
yin yong liang 	引用量	c=2 d=1.95123 t=10231
yin yue 	音樂	c=3 d=1 t=10789
yin yue jia 	音樂家	c=2 d=1.91393 t=10805
yin zi 	因子	c=4 d=3.26899 t=6139
ying 	應	c=1 d=1 t=7709
ying 	英	c=1 d=1 t=6002
ying 	鷹	c=3 d=2.73091 t=11437
ying bi 	硬筆	c=2 d=1.9802 t=2467
ying dui 	應對	c=1 d=1 t=11176
ying gai 	應該	c=21 d=1.69269 t=13872
ying ji 	應激	c=1 d=1 t=7406
ying lai 	迎來	c=2 d=1 t=4792
ying li 	盈利	c=1 d=1 t=6687
ying pian 	影片	c=0 d=0.1 t=7008
ying pian zhong 	影片中	c=1 d=1 t=7009
ying wen 	英文	c=7 d=1.06622 t=4305
ying xiang 	影響	c=10 d=0.1 t=12156
ying xiang geng da 	影響更大	c=1 d=1 t=743
ying xiang xiao 	影響小	c=1 d=1 t=586
ying xiang yin zi 	影响因子	c=1 d=1 t=11481
ying xiao 	營銷	c=4 d=1.03118 t=12690
ying xiong 	英雄	c=1 d=1 t=922
ying yong 	應用	c=8 d=1.05931 t=11579
ying yu 	英語	c=1 d=1 t=4364
yo 	喲	c=1 d=1 t=13307
yong 	用	c=12 d=1.64921 t=11869
yong bu zhao 	用不着	c=1 d=1 t=11695
yong chu 	湧出	c=1 d=1 t=4694
yong de 	用的	c=1 d=1 t=4191
yong fa 	用法	c=1 d=1 t=11002
yong hu 	用戶	c=4 d=3.80977 t=6897
yong jian dan de 	用簡單的	c=1 d=1 t=10870
yong lan 	慵懶	c=1 d=1 t=3356
yong lan de 	用藍的	c=1 d=1 t=3355
yong pin 	用品	c=1 d=1 t=12269
yong qi 	勇氣	c=1 d=1 t=2130
yong shang 	用上	c=1 d=1 t=11989
yong you 	擁有	c=2 d=1.00218 t=13585
yong yuan 	永遠	c=0 d=0.1 t=5399
yong zhe ge 	用這個	c=1 d=1 t=2903
you 	又	c=14 d=1.00001 t=13518
you 	有	c=73 d=1.08125 t=13611
you 	由	c=2 d=1 t=13549
you ai you hen 	又愛又恨	c=1 d=1 t=1938
you ci 	由此	c=1 d=1 t=5923
you de 	有的	c=1 d=1 t=5216
you dian 	有點	c=9 d=1.01453 t=13703
you dian er 	有點兒	c=1 d=1 t=1768
you ge ren 	有個人	c=1 d=1 t=9737
you hao 	友好	c=6 d=1.97972 t=11953
you hui 	又會	c=1 d=1 t=947
you huo zhe shi 	又或者是	c=1 d=1 t=3101
you ji 	郵寄	c=1 d=1 t=12319
you ji hui 	有機會	c=1 d=1 t=12119
you jian 	右鍵	c=1 d=1 t=10173
you ke neng 	有可能	c=1 d=1 t=1222
you kong 	有空	c=3 d=1 t=12895
you lan 	遊覽	c=1 d=1 t=3380
you le 	有了	c=3 d=1 t=9193
you li 	遊離	c=1 d=1 t=9069
you li yu 	有利於	c=1 d=1 t=12825
you mei 	優美	c=1 d=1 t=8953
you mei you 	有沒有	c=3 d=1.98128 t=3351
you mo 	幽默	c=1 d=1 t=5756
you na xie 	有哪些	c=1 d=1 t=693
you neng 	又能	c=1 d=1 t=3083
you qing 	友情	c=2 d=1.93239 t=2543
you qu 	有趣	c=4 d=2.88979 t=13756
you qu du 	有趣度	c=1 d=1 t=6293
you ren 	有人	c=2 d=1 t=9234
you sha 	有啥	c=0 d=0.1 t=12703
you shan wan shui 	遊山玩水	c=1 d=1 t=7310
you shen me 	有什麼	c=5 d=1.00001 t=9405
you shi 	優勢	c=3 d=2.81207 t=12206
you shi 	有時	c=1 d=1 t=6487
you shi hou 	有時候	c=5 d=1 t=12208
you suo 	有所	c=1 d=1 t=8060
you tiao bu wen 	有條不紊	c=1 d=1 t=3336
you wen ti 	有問題	c=3 d=1.75548 t=1198
you wu 	有誤	c=1 d=1 t=1720
you xi 	遊戲	c=2 d=0.1 t=7421
you xian 	悠閒	c=2 d=1.00001 t=9615
you xian 	有限	c=2 d=1 t=9614
you xiang 	郵箱	c=1 d=1 t=2508
you xie 	有些	c=8 d=1.17378 t=9031
you xiu 	優秀	c=2 d=1 t=12132
you xu yao 	有需要	c=1 d=1 t=158
you ya 	優雅	c=1 d=1 t=8170
you yi 	有意	c=1 d=1 t=989
you yi dian 	有一點	c=2 d=1 t=12950
you yi ge 	有一個	c=1 d=1 t=5008
you yi si 	有意思	c=1 d=1 t=12703
you yi tian 	有一天	c=1 d=1 t=9226
you yi xie 	有一些	c=4 d=1 t=11412
you yu 	由於	c=1 d=1 t=2862
you zan 	有赞	c=1 d=1 t=9918
you zhe ge 	有這個	c=1 d=1 t=8311
you zhi 	優質	c=1 d=1 t=10205
you zhi 	幼稚	c=2 d=1 t=10204
yu 	於	c=5 d=1.35523 t=8571
yu 	與	c=75 d=2.70533 t=13773
yu ce 	預測	c=0 d=0.1 t=2970
yu dao 	遇到	c=4 d=1 t=10859
yu dao le 	遇到了	c=1 d=1 t=5271
yu er 	育兒	c=3 d=1 t=9101
yu gan 	預感	c=1 d=0.1 t=3157
yu gan 	魚乾	c=9 d=1 t=13428
yu guang zhong 	余光中	c=1 d=1 t=2607
yu hou chun sun 	雨後春筍	c=1 d=1 t=4692
yu jian 	遇見	c=1 d=1 t=8862
yu jian le 	與劍了	c=1 d=1 t=8861
yu lan 	預覽	c=6 d=1.01885 t=8963
yu le 	娛樂	c=3 d=1.01005 t=5788
yu mei 	愚昧	c=1 d=1 t=7164
yu ming 	域名	c=2 d=1.43171 t=6717
yu ni 	與你	c=3 d=1.87821 t=8346
yu qi 	語氣	c=1 d=1 t=3358
yu que 	語雀	c=2 d=1.89137 t=3734
yu que 	餘缺	c=2 d=1.97531 t=3691
yu ren 	與人	c=3 d=1 t=10407
yu shang 	遇上	c=1 d=1 t=7566
yu shi 	於是	c=7 d=1.00108 t=12631
yu shi 	遇事	c=1 d=1 t=9730
yu wei wen 	魚尾紋	c=1 d=1 t=1629
yu xi 	預習	c=2 d=1.99005 t=9283
yu xia 	餘下	c=1 d=1 t=8534
yu yan 	語言	c=5 d=2.20644 t=13631
yu yan de 	語言的	c=1 d=1 t=566
yu yin 	語音	c=2 d=0.1 t=8620
yu yue 	預約	c=2 d=1.91393 t=4281
yu zhi 	與之	c=0 d=0.1 t=8422
yu zhi xiang bi 	與之相比	c=1 d=1 t=8423
yuan 	元	c=4 d=1.73345 t=11450
yuan 	員	c=3 d=1 t=13394
yuan 	源	c=3 d=1.43278 t=11619
yuan 	遠	c=0 d=0.1 t=7661
yuan chao 	元朝	c=1 d=1 t=5484
yuan chao 	遠超	c=1 d=1 t=5485
yuan cheng 	遠程	c=1 d=1 t=1569
yuan cheng ban gong 	远程办公	c=1 d=1 t=6884
yuan di 	原地	c=1 d=1 t=5069
yuan di 	園地	c=2 d=1 t=13334
yuan gao 	原稿	c=1 d=1 t=11679
yuan gong 	員工	c=1 d=1 t=5416
yuan gu 	緣故	c=2 d=1 t=10454
yuan lai 	原來	c=2 d=1 t=12636
yuan li 	原理	c=6 d=1.19094 t=6183
yuan liang 	原諒	c=1 d=1 t=2674
yuan nei 	園內	c=1 d=1 t=3382
yuan shen 	元神	c=1 d=1 t=7324
yuan shi 	原始	c=3 d=1.00373 t=2230
yuan shu ju 	元數據	c=1 d=1 t=13561
yuan tu 	原圖	c=1 d=1 t=3274
yuan wen 	原文	c=1 d=1 t=9299
yuan xiao yu 	遠小於	c=1 d=1 t=7662
yuan xing 	原型	c=5 d=2.32353 t=9556
yuan yi 	願意	c=0 d=0.1 t=5336
yuan yi rang bie ren 	願意讓別人	c=1 d=1 t=5337
yuan yin 	原因	c=5 d=1 t=11111
yuan zi 	園子	c=1 d=1 t=3381
yue 	悅	c=3 d=1.23714 t=4075
yue 	月	c=5 d=2.08238 t=8523
yue 	約	c=1 d=1 t=9897
yue 	越	c=5 d=1.98191 t=10768
yue di 	月底	c=1 d=1 t=216
yue du 	閱讀	c=15 d=1.04056 t=12342
yue du e 	閱讀哦	c=1 d=1 t=3773
yue du liang 	閱讀量	c=1 d=1 t=10220
yue fu za 	越複雜	c=1 d=1 t=4470
yue guang zu 	月光族	c=1 d=1 t=8565
yue han 	約翰	c=1 d=1 t=1604
yue lai yue 	越來越	c=1 d=1 t=5017
yue lan 	閱覽	c=1 d=1 t=2233
yue shang 	躍上	c=1 d=1 t=9354
yue shi 	越是	c=2 d=1.97531 t=8744
yue shu 	約束	c=3 d=1 t=9170
yue shu li 	約束力	c=4 d=3.34129 t=488
yun 	雲	c=2 d=1 t=8273
yun dong 	運動	c=1 d=1 t=604
yun duan 	雲端	c=1 d=1 t=11033
yun xing 	運行	c=1 d=1 t=11028
yun zhuan 	運轉	c=1 d=1 t=81
za 	咋	c=1 d=1 t=9768
za 	雜	c=1 d=1 t=12578
za zhi 	雜誌	c=3 d=2.93143 t=6039
zai 	再	c=22 d=2.20931 t=12667
zai 	在	c=123 d=2.58552 t=13803
zai ci 	再次	c=1 d=1 t=6369
zai lai 	再來	c=3 d=1.00128 t=9190
zai qi ye 	在企業	c=1 d=1 t=11578
zai qu 	再去	c=1 d=1 t=11047
zai ru 	載入	c=1 d=1 t=1543
zai sheng ji 	在升級	c=1 d=1 t=3712
zai shuo 	再說	c=4 d=1 t=7387
zai ti 	載體	c=3 d=1 t=7517
zai tou nao zhong 	在頭腦中	c=1 d=1 t=601
zai wen 	載文	c=2 d=1 t=11337
zai wo 	在我	c=4 d=1 t=8802
zai xia 	在下	c=1 d=1 t=3242
zai xian 	再現	c=4 d=1.00052 t=3263
zai xian 	在線	c=7 d=1.00002 t=10087
zai xie 	在寫	c=1 d=1 t=5079
zai yi ci 	再一次	c=1 d=1 t=11585
zai yi qi 	在一起	c=2 d=1 t=13095
zai yong 	在用	c=1 d=1 t=11750
zai zao 	再造	c=1 d=1 t=991
zan 	咱	c=3 d=1.02162 t=9886
zan 	暫	c=3 d=1.00008 t=5993
zan 	讚	c=3 d=1.03137 t=2440
zan men 	咱們	c=1 d=1 t=7486
zan shi 	暫時	c=8 d=1.03562 t=12788
zao 	早	c=1 d=1 t=7448
zao jia 	造假	c=1 d=1 t=5837
zao jiu you 	早就有	c=1 d=1 t=12533
zao qi 	早期	c=3 d=1.956 t=8101
zao shang 	早上	c=1 d=1 t=8832
zao yao 	造謠	c=1 d=1 t=8764
ze 	則	c=1 d=1 t=10317
ze ren 	責任	c=4 d=1.07465 t=13157
ze shi 	則是	c=1 d=1 t=10252
zei 	賊	c=0 d=0.1 t=12250
zei gao 	賊高	c=1 d=1 t=12181
zei shu fu 	賊舒服	c=1 d=1 t=12251
zen me 	怎麼	c=9 d=1.91403 t=13014
zen me zuo 	怎麼做	c=1 d=1 t=599
zeng 	贈	c=1 d=1 t=2687
zeng jia 	增加	c=1 d=1 t=11340
zeng qiang 	增強	c=1 d=1 t=2211
zeng zhang 	增長	c=4 d=1.00024 t=8561
zhai 	摘	c=1 d=1 t=3599
zhai lu 	摘錄	c=2 d=1.05393 t=1652
zhai yao 	摘要	c=1 d=1 t=2861
zhan kai 	展開	c=1 d=1 t=5859
zhan lan 	展覽	c=1 d=1 t=12037
zhan shi 	展示	c=2 d=1.00001 t=13380
zhan xian 	展現	c=1 d=1 t=6748
zhan xian le 	展現了	c=1 d=1 t=2677
zhan yong 	佔用	c=1 d=1 t=6832
zhan zai 	站在	c=1 d=1 t=8740
zhang 	張	c=1 d=1 t=12252
zhang de 	長得	c=1 d=1 t=1876
zhang fu 	丈夫	c=1 d=1 t=6971
zhang hao 	帳號	c=4 d=1 t=12400
zhang hong 	漲紅	c=0 d=0.1 t=3099
zhang hong zhe lian 	漲紅着臉	c=1 d=1 t=3100
zhang jie 	章節	c=1 d=1 t=6736
zhang kong 	掌控	c=0 d=0.1 t=869
zhang kong gan 	掌控感	c=1 d=1 t=870
zhang wo 	掌握	c=1 d=1 t=638
zhao 	找	c=16 d=0.11195 t=13873
zhao 	照	c=1 d=1 t=12303
zhao bu dao 	找不到	c=2 d=1 t=13079
zhao cuo 	找錯	c=1 d=1 t=5148
zhao dao 	找到	c=10 d=1.5292 t=12516
zhao dao le 	找到了	c=3 d=1.34994 t=11273
zhao dao yi ge 	找到一個	c=1 d=1 t=6436
zhao gong zuo 	找工作	c=1 d=1 t=4479
zhao hu lu hua piao 	照葫蘆畫瓢	c=1 d=1 t=1320
zhao le 	找了	c=1 d=1 t=3605
zhao ren 	找人	c=2 d=1.00001 t=12245
zhao ren 	招人	c=3 d=1.06686 t=12855
zhao wen ti 	找問題	c=1 d=1 t=1570
zhao yi ge 	找一個	c=1 d=1 t=7478
zhao yi xia 	找一下	c=1 d=1 t=4234
zhao zhao 	找找	c=1 d=1 t=3877
zhao zhe ge 	找這個	c=1 d=1 t=11737
zhe 	着	c=18 d=1 t=12987
zhe 	者	c=8 d=0.734873 t=13574
zhe 	這	c=23 d=1.54234 t=13074
zhe ben shu 	這本書	c=1 d=1 t=5744
zhe bo 	者波	c=1 d=1 t=2937
zhe bo 	這波	c=1 d=1 t=2938
zhe bu 	這部	c=1 d=1 t=7001
zhe ci 	這次	c=1 d=1 t=2134
zhe duan 	這段	c=1 d=0.132549 t=7027
zhe duan guan xi 	這段關係	c=1 d=1 t=7028
zhe fang mian 	這方面	c=2 d=1 t=12528
zhe fang mian de 	這方面的	c=2 d=1.10646 t=9396
zhe fen 	這份	c=2 d=1 t=8609
zhe fu he 	這符合	c=1 d=1 t=2346
zhe ge 	這個	c=68 d=1.76164 t=13110
zhe ge ci 	這個詞	c=1 d=1 t=2098
zhe ge ren de 	這個人的	c=1 d=1 t=2091
zhe ge yi si 	這個意思	c=1 d=1 t=3291
zhe hai zi 	這孩子	c=1 d=1 t=7358
zhe hua 	這話	c=0 d=0.1 t=5315
zhe jian shi 	這件事	c=1 d=1 t=8920
zhe jiu 	折舊	c=1 d=1 t=13022
zhe jiu shi 	這就是	c=2 d=1.94649 t=7585
zhe ju 	這句	c=1 d=1 t=3372
zhe ju hua 	這句話	c=2 d=1 t=5426
zhe lei 	這類	c=1 d=1 t=12030
zhe li 	這裏	c=9 d=1.20291 t=13606
zhe lian 	着臉	c=0 d=0.1 t=3099
zhe liang ci 	這兩次	c=1 d=1 t=13075
zhe liang ge 	這兩個	c=1 d=1 t=206
zhe liang nian 	這兩年	c=1 d=1 t=5055
zhe me 	這麼	c=7 d=0.112912 t=13521
zhe me shuo 	這麼說	c=2 d=1.00008 t=2431
zhe me zuo 	這麼做	c=0 d=0.1 t=2368
zhe ne 	着呢	c=0 d=0.1 t=13252
zhe ne hao 	着呢好	c=1 d=1 t=13253
zhe ne me 	着呢麼	c=3 d=1 t=13882
zhe pian 	這篇	c=3 d=1 t=7827
zhe qi ge 	這七個	c=1 d=1 t=10323
zhe rang wo 	這讓我	c=1 d=1 t=5696
zhe shi 	這是	c=10 d=1.21536 t=13135
zhe shi 	這時	c=1 d=1 t=6772
zhe shi ge 	這是個	c=1 d=1 t=9486
zhe shi hou 	這時候	c=3 d=1.78663 t=13845
zhe shi wo 	這是我	c=2 d=1.20909 t=11974
zhe shi yi ge 	這是一個	c=2 d=1 t=13281
zhe teng 	折騰	c=2 d=1.86071 t=2541
zhe tian 	這天	c=1 d=1 t=2355
zhe xie 	這些	c=17 d=1.58547 t=12112
zhe yang 	這樣	c=13 d=1 t=13697
zhe yang de 	這樣的	c=1 d=1 t=6477
zhe yang de ren 	這樣的人	c=1 d=1 t=6488
zhe yang ma 	這樣嗎	c=1 d=1 t=9986
zhe ye 	這也	c=1 d=1 t=6887
zhe ye bu shi 	這也不是	c=1 d=1 t=5691
zhe ye shi 	這也是	c=2 d=1 t=10068
zhe yi 	這一	c=0 d=0.1 t=7132
zhe yi dian 	這一點	c=2 d=1 t=13158
zhe yi duan 	這一段	c=2 d=1 t=7604
zhe yi dui 	這一對	c=1 d=1 t=7133
zhe yi fan hua 	這一番話	c=1 d=1 t=1613
zhe yi ge shi 	這一個是	c=1 d=1 t=11765
zhe yi hang 	這一行	c=1 d=1 t=1182
zhe yi lu 	這一路	c=1 d=1 t=3111
zhe yi qi 	這一起	c=1 d=1 t=9830
zhe yi qie 	這一切	c=1 d=1 t=30
zhe yi xiang 	這一項	c=1 d=1 t=1244
zhe yi zu 	這一組	c=1 d=1 t=11228
zhe you sha 	這有啥	c=1 d=1 t=12704
zhe yu yin 	這語音	c=1 d=1 t=8621
zhe zhi 	這隻	c=0 d=0.1 t=7033
zhe zhi shang 	這隻上	c=1 d=1 t=7034
zhe zhong 	這種	c=8 d=1.80655 t=13041
zhe zhu 	遮住	c=1 d=1 t=3393
zhen 	真	c=2 d=1.31171 t=4935
zhen 	針	c=1 d=1.18461 t=2916
zhen de 	真的	c=8 d=1 t=13854
zhen dui 	針對	c=3 d=1 t=11335
zhen dui xing 	針對性	c=1 d=1 t=2839
zhen hao 	真好	c=0 d=0.1 t=13253
zhen hao a 	真好啊	c=1 d=1 t=13254
zhen kuai 	真快	c=1 d=1 t=1356
zhen shi 	真實	c=7 d=1.00001 t=12446
zhen xiang 	真相	c=1 d=1 t=13449
zhen zheng 	真正	c=1 d=1 t=6617
zhen zhi shi 	真知識	c=2 d=1.31664 t=4931
zheng chang 	正常	c=9 d=1.00036 t=9705
zheng chang zhi 	正常值	c=1 d=1 t=1107
zheng he 	整合	c=1 d=1 t=4068
zheng hun 	徵婚	c=2 d=1.44043 t=13495
zheng jian 	證件	c=1 d=1 t=12276
zheng jing 	正經	c=1 d=1 t=10052
zheng jiu zhe 	拯救者	c=1 d=1 t=3863
zheng li 	整理	c=8 d=1.0005 t=7737
zheng qian 	掙錢	c=1 d=1 t=10832
zheng quan 	證券	c=1 d=1 t=8132
zheng que 	正確	c=1 d=1 t=2320
zheng shu 	證書	c=2 d=1.97045 t=8133
zheng ti 	整體	c=1 d=1 t=12924
zheng ti de 	整體的	c=1 d=1 t=5598
zheng xing 	整形	c=7 d=5.70928 t=6037
zheng zai 	正在	c=6 d=1 t=13571
zheng ze 	正則	c=2 d=1.50662 t=1735
zheng ze biao da shi 	正则表达式	c=1 d=1 t=1730
zheng zha 	掙扎	c=2 d=1.98511 t=4788
zheng zhi xue 	政治學	c=1 d=1 t=851
zhi 	之	c=7 d=1 t=13767
zhi 	只	c=1 d=1.00001 t=3699
zhi 	志	c=1 d=1 t=13548
zhi 	紙	c=1 d=1 t=7366
zhi 	至	c=3 d=1 t=6965
zhi 	致	c=1 d=0.943665 t=3490
zhi 	製	c=3 d=2.7962 t=8461
zhi biao 	指標	c=5 d=1.00388 t=11483
zhi biao zhi hou 	指標之後	c=1 d=1 t=8234
zhi bo 	直播	c=1 d=1 t=8724
zhi cheng 	支撐	c=1 d=1 t=5913
zhi chi 	支持	c=5 d=1.0637 t=8479
zhi chu 	指出	c=1 d=1 t=5410
zhi dai 	指代	c=1 d=1 t=2605
zhi dao 	直到	c=3 d=1.67714 t=4871
zhi dao 	知道	c=4 d=1.00012 t=8890
zhi dao le 	知道了	c=1 d=1 t=8232
zhi de 	值得	c=1 d=1 t=6272
zhi de shi shen me 	之的是什麼	c=1 d=1 t=1798
zhi ding 	制定	c=2 d=1 t=11965
zhi ding 	指定	c=1 d=1 t=11966
zhi ding mu biao 	制定目標	c=1 d=1 t=613
zhi ding mu biao zhi qian 	制定目標之前	c=1 d=1 t=611
zhi fu 	支付	c=1 d=1 t=3208
zhi gao 	職高	c=1 d=1 t=8367
zhi gu 	只顧	c=1 d=1 t=5604
zhi hou 	之後	c=8 d=1.00002 t=13844
zhi jia 	指甲	c=1 d=1 t=7393
zhi jian 	之間	c=5 d=1 t=13121
zhi jian de 	之間的	c=1 d=1 t=758
zhi jiao 	之交	c=0 d=0.1 t=13097
zhi jie 	直接	c=8 d=0.100044 t=13873
zhi jie zhao 	直接找	c=1 d=1 t=13874
zhi jue 	知覺	c=1 d=1 t=618
zhi lei de 	之類的	c=6 d=1 t=12764
zhi li yu 	致力於	c=1 d=1 t=3285
zhi liao fang an 	治療方案	c=1 d=1 t=2826
zhi ming 	知名	c=1 d=1 t=5492
zhi neng 	只能	c=5 d=1.03032 t=8039
zhi nian 	執念	c=1 d=1 t=3769
zhi qi 	之氣	c=1 d=1 t=9293
zhi qian 	之前	c=8 d=1.92835 t=12836
zhi qin 	執勤	c=0 d=0.1 t=7610
zhi qin a 	執勤啊	c=1 d=1 t=7611
zhi qing nian 	致青年	c=1 d=1 t=3491
zhi shang 	之上	c=2 d=1.59452 t=7139
zhi shao 	至少	c=5 d=1.93769 t=12302
zhi shi 	只是	c=12 d=1.00001 t=13074
zhi shi 	知識	c=32 d=2.83705 t=11554
zhi shi dian 	知識點	c=1 d=1 t=831
zhi shi pai 	指示牌	c=1 d=1 t=2609
zhi shu 	指數	c=5 d=1.00419 t=11377
zhi wai 	之外	c=1 d=1 t=12331
zhi wang 	知网	c=13 d=3.99769 t=11443
